training_loss,epoch,step,n_crashes,avg_total_reward,avg_distance,avg_steps_to_crash,std_total_reward,std_distance,std_steps_to_crash
,164,4949,7.0,25.073856353759766,691.9973754882812,17.428571701049805,7.65769624710083,200.1646270751953,7.148569107055664
0.20832930505275726,166,4999,,,,,,,
0.30466073751449585,168,5049,,,,,,,
0.7615583539009094,169,5099,,,,,,,
,169,5099,2.0,26.862091064453125,569.7594604492188,4.5,7.799264430999756,152.15628051757812,0.5
0.8131431937217712,171,5149,,,,,,,
0.6291765570640564,173,5199,,,,,,,
0.9187419414520264,174,5249,,,,,,,
,174,5249,4.0,24.957517623901367,520.2230224609375,8.25,9.871447563171387,193.29974365234375,9.679230690002441
0.5046756267547607,176,5299,,,,,,,
0.5236534476280212,178,5349,,,,,,,
0.4156232178211212,179,5399,,,,,,,
,179,5399,4.0,26.273855209350586,624.9256591796875,14.75,6.633914470672607,137.1053466796875,4.602988243103027
0.5696606636047363,181,5449,,,,,,,
0.5373280644416809,183,5499,,,,,,,
0.613895833492279,184,5549,,,,,,,
,184,5549,12.0,22.39444351196289,543.8676147460938,18.66666603088379,7.5688934326171875,144.2414093017578,6.195876598358154
0.515538215637207,186,5599,,,,,,,
0.3818399906158447,188,5649,,,,,,,
0.428815633058548,189,5699,,,,,,,
,189,5699,8.0,24.622875213623047,694.0596313476562,18.0,8.065951347351074,217.762939453125,7.952986717224121
0.39021044969558716,191,5749,,,,,,,
0.767500102519989,193,5799,,,,,,,
0.3843431770801544,194,5849,,,,,,,
,194,5849,4.0,25.790847778320312,718.9486083984375,11.25,8.093072891235352,220.3845672607422,4.602988243103027
0.3890911340713501,196,5899,,,,,,,
0.41017448902130127,198,5949,,,,,,,
0.4241864085197449,199,5999,,,,,,,
,199,5999,9.0,21.853267669677734,549.5206298828125,13.55555534362793,9.58761215209961,222.85694885253906,6.7017598152160645
0.4284840524196625,201,6049,,,,,,,
0.39615902304649353,203,6099,,,,,,,
0.4280787706375122,204,6149,,,,,,,
,204,6149,3.0,27.217971801757812,600.79296875,12.666666984558105,7.0159196853637695,145.3472442626953,6.548961162567139
0.35351136326789856,206,6199,,,,,,,
0.30734992027282715,208,6249,,,,,,,
0.331553190946579,209,6299,,,,,,,
,209,6299,7.0,22.543134689331055,559.1931762695312,10.571428298950195,10.505861282348633,243.6123504638672,7.306692123413086
0.5213531255722046,211,6349,,,,,,,
0.4471927881240845,213,6399,,,,,,,
0.44193968176841736,214,6449,,,,,,,
,214,6449,12.0,21.783985137939453,594.4188232421875,17.75,9.503190040588379,244.4108123779297,9.184452056884766
0.5036923885345459,216,6499,,,,,,,
0.501472532749176,218,6549,,,,,,,
0.554755449295044,219,6599,,,,,,,
,219,6599,7.0,23.768301010131836,590.3710327148438,14.285714149475098,8.363163948059082,183.31581115722656,5.146823883056641
0.778768002986908,221,6649,,,,,,,
0.5530745983123779,223,6699,,,,,,,
0.4796348512172699,224,6749,,,,,,,
,224,6749,9.0,23.26699447631836,633.3825073242188,16.33333396911621,8.741942405700684,225.67044067382812,7.318166255950928
0.5620625615119934,226,6799,,,,,,,
0.5994335412979126,228,6849,,,,,,,
0.39374223351478577,229,6899,,,,,,,
,229,6899,6.0,26.18071937561035,733.7858276367188,19.0,6.296509742736816,167.53579711914062,5.802298545837402
0.5823887586593628,231,6949,,,,,,,
0.5934920310974121,233,6999,,,,,,,
0.46579939126968384,234,7049,,,,,,,
,234,7049,7.0,22.586929321289062,577.8778076171875,10.428571701049805,9.895853996276855,228.32534790039062,3.110220193862915
0.4163678288459778,236,7099,,,,,,,
0.430074006319046,238,7149,,,,,,,
0.34996411204338074,239,7199,,,,,,,
,239,7199,5.0,26.34052085876465,672.943603515625,17.399999618530273,7.269566059112549,178.65724182128906,8.822698593139648
0.5187497735023499,241,7249,,,,,,,
0.5240046977996826,243,7299,,,,,,,
0.4107424318790436,244,7349,,,,,,,
,244,7349,6.0,24.540197372436523,657.0377197265625,13.5,9.066141128540039,237.29774475097656,7.9739155769348145
0.44728198647499084,246,7399,,,,,,,
1.1578128337860107,248,7449,,,,,,,
0.5465325713157654,249,7499,,,,,,,
,249,7499,7.0,25.964702606201172,685.753173828125,19.85714340209961,6.924149036407471,182.1519317626953,7.567384243011475
0.49979493021965027,251,7549,,,,,,,
0.3946365416049957,253,7599,,,,,,,
0.33518311381340027,254,7649,,,,,,,
,254,7649,9.0,21.568302154541016,547.7315063476562,12.666666984558105,10.515846252441406,247.31712341308594,8.013876914978027
0.37015894055366516,256,7699,,,,,,,
0.34250327944755554,258,7749,,,,,,,
0.3495310842990875,259,7799,,,,,,,
,259,7799,9.0,22.55032730102539,619.1978149414062,15.0,9.315255165100098,242.9458465576172,7.6157732009887695
0.3457425534725189,261,7849,,,,,,,
0.32733041048049927,263,7899,,,,,,,
0.31897106766700745,264,7949,,,,,,,
,264,7949,8.0,20.601306915283203,543.6944580078125,8.125,11.661249160766602,292.22296142578125,5.9041829109191895
0.3192027807235718,266,7999,,,,,,,
0.4546472132205963,268,8049,,,,,,,
0.9646941423416138,269,8099,,,,,,,
,269,8099,11.0,20.453596115112305,580.0687866210938,14.0,10.104680061340332,270.9949035644531,7.710677146911621
0.826808750629425,271,8149,,,,,,,
0.5252478718757629,273,8199,,,,,,,
0.6017512679100037,274,8249,,,,,,,
,274,8249,13.0,20.63888931274414,559.324951171875,16.769229888916016,8.800735473632812,207.3038787841797,6.941002368927002
0.40061476826667786,276,8299,,,,,,,
0.4096849858760834,278,8349,,,,,,,
0.3026365637779236,279,8399,,,,,,,
,279,8399,7.0,24.716012954711914,673.9376220703125,16.571428298950195,7.780467987060547,200.62120056152344,6.455498695373535
0.3189122974872589,281,8449,,,,,,,
0.5211312770843506,283,8499,,,,,,,
1.6545703411102295,284,8549,,,,,,,
,284,8549,6.0,25.02450942993164,668.1642456054688,14.833333015441895,8.67282485961914,219.4989471435547,8.193832397460938
0.5545812249183655,286,8599,,,,,,,
1.112383484840393,288,8649,,,,,,,
0.3255619704723358,289,8699,,,,,,,
,289,8699,6.0,23.775815963745117,612.9295654296875,11.0,9.88805103302002,245.18377685546875,7.1180524826049805
0.2578892409801483,291,8749,,,,,,,
0.2929806411266327,293,8799,,,,,,,
0.31993693113327026,294,8849,,,,,,,
,294,8849,7.0,23.068628311157227,571.6280517578125,11.857142448425293,9.709929466247559,214.49517822265625,6.081084251403809
0.34287768602371216,296,8899,,,,,,,
0.2857351303100586,298,8949,,,,,,,
0.3402051627635956,299,8999,,,,,,,
,299,8999,8.0,23.634967803955078,646.7977294921875,15.5,8.684900283813477,223.16151428222656,6.892024517059326
0.31589680910110474,301,9049,,,,,,,
0.42430105805397034,303,9099,,,,,,,
0.24412597715854645,304,9149,,,,,,,
,304,9149,16.0,15.43889045715332,432.43682861328125,13.0625,9.548139572143555,250.8905029296875,7.275547504425049
0.37301960587501526,306,9199,,,,,,,
2.792013645172119,308,9249,,,,,,,
0.859463632106781,309,9299,,,,,,,
,309,9299,16.0,19.44672966003418,555.3723754882812,18.125,8.055023193359375,218.57481384277344,7.052260398864746
0.5453948378562927,311,9349,,,,,,,
0.5440716743469238,313,9399,,,,,,,
0.6849261522293091,314,9449,,,,,,,
,314,9449,20.0,13.240850448608398,386.49945068359375,14.449999809265137,8.657408714294434,239.00531005859375,8.828787803649902
0.4659172296524048,316,9499,,,,,,,
0.3393953740596771,318,9549,,,,,,,
0.28027844429016113,319,9599,,,,,,,
,319,9599,10.0,20.7601318359375,564.1514892578125,13.0,10.110406875610352,258.208984375,6.913754463195801
0.29882821440696716,321,9649,,,,,,,
0.6812469363212585,323,9699,,,,,,,
0.32400020956993103,324,9749,,,,,,,
,324,9749,6.0,23.246078491210938,654.2744140625,9.166666984558105,10.221726417541504,273.012451171875,4.5977044105529785
0.3013414144515991,326,9799,,,,,,,
0.43944960832595825,328,9849,,,,,,,
0.47547754645347595,329,9899,,,,,,,
,329,9899,9.0,22.37810516357422,588.4652099609375,14.44444465637207,10.135879516601562,245.66810607910156,9.044471740722656
0.5080510377883911,331,9949,,,,,,,
0.4100222885608673,333,9999,,,,,,,
0.3579629957675934,334,10049,,,,,,,
,334,10049,5.0,25.911762237548828,720.630126953125,15.800000190734863,7.729535102844238,207.01341247558594,8.423775672912598
0.41643697023391724,336,10099,,,,,,,
0.37850672006607056,338,10149,,,,,,,
0.328310489654541,339,10199,,,,,,,
,339,10199,7.0,24.983661651611328,689.245361328125,17.428571701049805,7.619470119476318,203.70364379882812,7.068181037902832
0.36140844225883484,341,10249,,,,,,,
0.31930679082870483,343,10299,,,,,,,
0.33968523144721985,344,10349,,,,,,,
,344,10349,9.0,25.934314727783203,716.9483642578125,22.55555534362793,5.861475467681885,160.09344482421875,6.2023491859436035
0.28016817569732666,346,10399,,,,,,,
0.27284756302833557,348,10449,,,,,,,
0.27012014389038086,349,10499,,,,,,,
,349,10499,5.0,25.522550582885742,688.9882202148438,14.0,8.558647155761719,227.98805236816406,9.05538558959961
0.35688963532447815,351,10549,,,,,,,
0.24238285422325134,353,10599,,,,,,,
0.2566906809806824,354,10649,,,,,,,
,354,10649,9.0,23.806535720825195,660.2594604492188,17.88888931274414,8.053312301635742,212.53887939453125,7.370277404785156
0.2702866494655609,356,10699,,,,,,,
0.26986265182495117,358,10749,,,,,,,
0.248573437333107,359,10799,,,,,,,
,359,10799,2.0,28.1892147064209,761.6693725585938,15.5,5.4877400398254395,145.5470733642578,9.5
0.33835387229919434,361,10849,,,,,,,
2.0818543434143066,363,10899,,,,,,,
1.403232216835022,364,10949,,,,,,,
,364,10949,9.0,23.672222137451172,593.0742797851562,17.33333396911621,8.431473731994629,181.89427185058594,7.557189464569092
1.3058395385742188,366,10999,,,,,,,
0.5237701535224915,368,11049,,,,,,,
0.40242961049079895,369,11099,,,,,,,
,369,11099,4.0,28.400653839111328,689.8157348632812,23.75,3.699416399002075,82.40765380859375,5.068283557891846
0.31671765446662903,371,11149,,,,,,,
1.2474783658981323,373,11199,,,,,,,
1.4236218929290771,374,11249,,,,,,,
,374,11249,15.0,16.66012954711914,473.98162841796875,13.399999618530273,9.634818077087402,255.99551391601562,6.993330478668213
1.132275104522705,376,11299,,,,,,,
1.0446447134017944,378,11349,,,,,,,
8.608211517333984,379,11399,,,,,,,
,379,11399,6.0,24.77745246887207,588.4056396484375,14.5,8.483102798461914,178.0530548095703,7.5
1.677572250366211,381,11449,,,,,,,
1.342176914215088,383,11499,,,,,,,
1.0164577960968018,384,11549,,,,,,,
,384,11549,2.0,28.083003997802734,694.1336669921875,14.5,5.576117515563965,139.25271606445312,8.5
0.9352535605430603,386,11599,,,,,,,
0.9089345335960388,388,11649,,,,,,,
0.782079815864563,389,11699,,,,,,,
,389,11699,8.0,22.405555725097656,546.2001342773438,12.875,9.480813980102539,207.21517944335938,5.946374893188477
0.9177573919296265,391,11749,,,,,,,
0.7196746468544006,393,11799,,,,,,,
0.5903488993644714,394,11849,,,,,,,
,394,11849,3.0,27.42385482788086,647.9705810546875,16.66666603088379,5.57872200012207,121.45915222167969,6.236095905303955
0.6029539108276367,396,11899,,,,,,,
0.5332075357437134,398,11949,,,,,,,
0.5156790018081665,399,11999,,,,,,,
,399,11999,4.0,25.39706039428711,608.5899658203125,10.0,8.921399116516113,201.1543426513672,7.681145668029785
0.7361183762550354,401,12049,,,,,,,
1.674649715423584,403,12099,,,,,,,
0.5542293190956116,404,12149,,,,,,,
,404,12149,5.0,26.390193939208984,659.64697265625,17.600000381469727,7.109859943389893,172.69325256347656,8.452219009399414
0.41231510043144226,406,12199,,,,,,,
0.5677160620689392,408,12249,,,,,,,
0.5168142914772034,409,12299,,,,,,,
,409,12299,4.0,27.374181747436523,686.709716796875,19.25,5.832667350769043,143.2387237548828,7.917543888092041
0.4546280801296234,411,12349,,,,,,,
0.46292436122894287,413,12399,,,,,,,
0.41145050525665283,414,12449,,,,,,,
,414,12449,6.0,25.875492095947266,638.2000732421875,17.83333396911621,6.596306800842285,148.11627197265625,5.079916954040527
0.4752376973628998,416,12499,,,,,,,
0.5028426051139832,418,12549,,,,,,,
0.41894611716270447,419,12599,,,,,,,
,419,12599,10.0,22.811437606811523,571.4324951171875,17.100000381469727,7.736165523529053,171.90399169921875,5.185556411743164
0.4348899722099304,421,12649,,,,,,,
0.5247195959091187,423,12699,,,,,,,
1.081363320350647,424,12749,,,,,,,
,424,12749,3.0,25.856863021850586,606.8163452148438,6.0,8.823648452758789,198.40090942382812,2.1602468490600586
1.1112892627716064,426,12799,,,,,,,
0.9303684830665588,428,12849,,,,,,,
0.38996997475624084,429,12899,,,,,,,
,429,12899,11.0,19.447385787963867,537.4866943359375,12.090909004211426,11.340837478637695,295.74700927734375,8.753747940063477
0.4199458062648773,431,12949,,,,,,,
0.7480512857437134,433,12999,,,,,,,
0.33501553535461426,434,13049,,,,,,,
,434,13049,10.0,20.952287673950195,567.2767944335938,13.300000190734863,10.219161987304688,254.20274353027344,7.590125560760498
0.46725285053253174,436,13099,,,,,,,
0.564913809299469,438,13149,,,,,,,
1.2971351146697998,439,13199,,,,,,,
,439,13199,16.0,16.565685272216797,414.072509765625,14.25,9.344088554382324,200.9569854736328,7.335700511932373
0.5990750193595886,441,13249,,,,,,,
0.4364309310913086,443,13299,,,,,,,
0.2830706834793091,444,13349,,,,,,,
,444,13349,11.0,21.337909698486328,601.5052490234375,15.636363983154297,9.01968002319336,238.34666442871094,6.732184886932373
0.333291620016098,446,13399,,,,,,,
0.2786141633987427,448,13449,,,,,,,
0.27522411942481995,449,13499,,,,,,,
,449,13499,6.0,25.82059097290039,724.2112426757812,18.0,7.680286884307861,205.3169403076172,9.110433578491211
0.356793612241745,451,13549,,,,,,,
0.3091143071651459,453,13599,,,,,,,
0.3262552320957184,454,13649,,,,,,,
,454,13649,7.0,25.368301391601562,694.0358276367188,18.14285659790039,8.326701164245605,217.72093200683594,9.598044395446777
0.3852590322494507,456,13699,,,,,,,
0.6849290132522583,458,13749,,,,,,,
0.34421753883361816,459,13799,,,,,,,
,459,13799,7.0,24.162418365478516,659.2974243164062,15.0,9.290766716003418,242.70574951171875,9.196272850036621
0.34095728397369385,461,13849,,,,,,,
0.3384811580181122,463,13899,,,,,,,
0.33703482151031494,464,13949,,,,,,,
,464,13949,10.0,23.44281005859375,648.651123046875,18.200000762939453,8.051936149597168,205.6265869140625,7.039886474609375
0.380638986825943,466,13999,,,,,,,
0.4037703275680542,468,14049,,,,,,,
0.2629755735397339,469,14099,,,,,,,
,469,14099,7.0,24.727449417114258,682.3653564453125,16.714284896850586,8.300865173339844,214.8294219970703,8.293099403381348
0.3501731753349304,471,14149,,,,,,,
0.3185151219367981,473,14199,,,,,,,
0.32973477244377136,474,14249,,,,,,,
,474,14249,4.0,26.226470947265625,704.6734619140625,13.5,7.833736896514893,207.5867919921875,8.2915620803833
0.35462328791618347,476,14299,,,,,,,
0.404800683259964,478,14349,,,,,,,
2.1144790649414062,479,14399,,,,,,,
,479,14399,7.0,22.52254867553711,576.4166259765625,10.571428298950195,10.296749114990234,239.17845153808594,6.477591037750244
0.6355460286140442,481,14449,,,,,,,
0.5710799694061279,483,14499,,,,,,,
0.42355623841285706,484,14549,,,,,,,
,484,14549,9.0,23.27385711669922,641.3960571289062,16.44444465637207,8.251280784606934,214.50082397460938,6.075654983520508
0.40429800748825073,486,14599,,,,,,,
0.48325487971305847,488,14649,,,,,,,
0.6060630679130554,489,14699,,,,,,,
,489,14699,11.0,19.242809295654297,517.3792724609375,11.909090995788574,9.922871589660645,236.5943145751953,4.6798319816589355
1.141482949256897,491,14749,,,,,,,
0.8831065893173218,493,14799,,,,,,,
1.6020534038543701,494,14849,,,,,,,
,494,14849,9.0,23.993465423583984,653.19970703125,18.0,7.570445537567139,193.2118682861328,5.94418478012085
7.828540325164795,496,14899,,,,,,,
1.9617977142333984,498,14949,,,,,,,
0.9783222675323486,499,14999,,,,,,,
,499,14999,4.0,26.828760147094727,674.9395751953125,17.25,6.7411041259765625,162.75527954101562,9.202581405639648
0.8296698927879333,501,15049,,,,,,,
0.7519234418869019,503,15099,,,,,,,
1.788350224494934,504,15149,,,,,,,
,504,15149,15.0,22.369281768798828,636.1165771484375,21.133333206176758,7.796726226806641,207.74452209472656,7.6582560539245605
6.701898574829102,506,15199,,,,,,,
0.6970428228378296,508,15249,,,,,,,
0.7538020014762878,509,15299,,,,,,,
,509,15299,5.0,26.880718231201172,721.6502075195312,19.600000381469727,6.651408672332764,174.58692932128906,9.090654373168945
0.8225997686386108,511,15349,,,,,,,
0.6928250193595886,513,15399,,,,,,,
0.570957362651825,514,15449,,,,,,,
,514,15449,4.0,27.9980411529541,750.2259521484375,22.0,4.0395731925964355,101.8893051147461,4.3011627197265625
0.6520437598228455,516,15499,,,,,,,
0.5658822655677795,518,15549,,,,,,,
0.4822644889354706,519,15599,,,,,,,
,519,15599,6.0,25.581043243408203,659.9048461914062,17.5,7.362531661987305,178.2028045654297,7.675719261169434
0.7320715188980103,521,15649,,,,,,,
0.6728004217147827,523,15699,,,,,,,
0.6023030281066895,524,15749,,,,,,,
,524,15749,3.0,27.562091827392578,750.026123046875,17.0,5.843282699584961,161.2478790283203,8.041558265686035
0.5770532488822937,526,15799,,,,,,,
0.6849262714385986,528,15849,,,,,,,
0.4379889965057373,529,15899,,,,,,,
,529,15899,5.0,26.187255859375,709.0865478515625,16.799999237060547,7.583916187286377,195.43096923828125,9.15204906463623
0.8156359791755676,531,15949,,,,,,,
1.3794721364974976,533,15999,,,,,,,
1.9883619546890259,534,16049,,,,,,,
,534,16049,15.0,21.812091827392578,614.7630615234375,20.266666412353516,7.646886825561523,202.30323791503906,7.1224212646484375
0.6826617121696472,536,16099,,,,,,,
0.6721731424331665,538,16149,,,,,,,
0.5635188817977905,539,16199,,,,,,,
,539,16199,7.0,24.44248390197754,669.0861206054688,15.714285850524902,8.556163787841797,219.006103515625,7.8141679763793945
0.6085922122001648,541,16249,,,,,,,
0.571800947189331,543,16299,,,,,,,
0.5120117664337158,544,16349,,,,,,,
,544,16349,5.0,27.525161743164062,723.7303466796875,21.799999237060547,5.049983501434326,131.26028442382812,6.177378177642822
2.2355244159698486,546,16399,,,,,,,
0.9682806730270386,548,16449,,,,,,,
0.5526432394981384,549,16499,,,,,,,
,549,16499,10.0,22.64836311340332,630.4188232421875,16.700000762939453,8.256183624267578,218.61988830566406,6.148983955383301
0.60711270570755,551,16549,,,,,,,
0.44159960746765137,553,16599,,,,,,,
0.5218483805656433,554,16649,,,,,,,
,554,16649,6.0,23.58987045288086,659.75732421875,10.5,9.842351913452148,264.154052734375,5.909032821655273
1.8817356824874878,556,16699,,,,,,,
0.8829528093338013,558,16749,,,,,,,
0.6365504264831543,559,16799,,,,,,,
,559,16799,8.0,22.65130615234375,630.1029663085938,13.25,10.205215454101562,270.9556884765625,8.78564167022705
1.029142141342163,561,16849,,,,,,,
4.1135430335998535,563,16899,,,,,,,
0.7258149981498718,564,16949,,,,,,,
,564,16949,6.0,25.8836612701416,723.4818115234375,18.0,8.58498477935791,232.84751892089844,11.460075378417969
0.6297075748443604,566,16999,,,,,,,
0.5201425552368164,568,17049,,,,,,,
0.5581481456756592,569,17099,,,,,,,
,569,17099,10.0,22.93758201599121,644.2091064453125,17.399999618530273,8.916244506835938,238.29330444335938,8.51116943359375
0.669013261795044,571,17149,,,,,,,
0.6987629532814026,573,17199,,,,,,,
0.675724983215332,574,17249,,,,,,,
,574,17249,7.0,25.73627281188965,691.82568359375,19.571428298950195,6.735596656799316,175.8555908203125,6.8213348388671875
0.7122981548309326,576,17299,,,,,,,
0.5507343411445618,578,17349,,,,,,,
0.5460363030433655,579,17399,,,,,,,
,579,17399,9.0,22.901308059692383,632.4929809570312,15.666666984558105,9.697122573852539,251.8505401611328,9.11652946472168
0.5745871663093567,581,17449,,,,,,,
0.5050469636917114,583,17499,,,,,,,
0.4848388731479645,584,17549,,,,,,,
,584,17549,7.0,24.95621109008789,676.1527709960938,17.428571701049805,7.369256973266602,181.601318359375,6.253162860870361
0.39207723736763,586,17599,,,,,,,
